baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_status,gene_id
50.22277785,1.426254187,0.463545268,3.076839062,0.002092082,0.013335409,Up-Regulated,ENSMUSG00000060441
227.1072679,1.473008414,0.388626021,3.790297962,0.000150467,0.001659313,Up-Regulated,ENSMUSG00000060477
32.90211355,4.122930804,0.758974286,5.432240432,5.57E-08,1.76E-06,Up-Regulated,ENSMUSG00000060508
654.1348146,1.786105359,0.643724409,2.774642897,0.005526235,0.027575712,Up-Regulated,ENSMUSG00000060550
60.95517435,-1.347916512,0.477254543,-2.824313632,0.004738199,0.024684234,Down-Regulated,ENSMUSG00000060568
49.38085405,6.598257632,1.231728693,5.356908279,8.47E-08,2.55E-06,Up-Regulated,ENSMUSG00000060615
307.4873626,1.22735832,0.346834691,3.538741512,0.000402039,0.003683299,Up-Regulated,ENSMUSG00000060675
141.5337393,2.88218153,0.53172196,5.420467366,5.94E-08,1.86E-06,Up-Regulated,ENSMUSG00000060703
122.8705774,1.414288532,0.519820105,2.720726876,0.006513856,0.031166263,Up-Regulated,ENSMUSG00000060791
7935.608058,2.31367721,0.442084059,5.233568506,1.66E-07,4.51E-06,Up-Regulated,ENSMUSG00000060802
499.5190385,2.542131163,0.535567404,4.74661293,2.07E-06,4.16E-05,Up-Regulated,ENSMUSG00000060961
257.8564784,1.832978736,0.451235349,4.062134629,4.86E-05,0.000634803,Up-Regulated,ENSMUSG00000061132
8076.294069,1.349934484,0.306972913,4.397568734,1.09E-05,0.000177665,Up-Regulated,ENSMUSG00000061232
375.365229,1.3513921,0.420704154,3.212214775,0.001317159,0.009350558,Up-Regulated,ENSMUSG00000061411
69.42758838,1.394178208,0.480642271,2.90065667,0.003723816,0.020642563,Up-Regulated,ENSMUSG00000061414
213.9125202,1.129274573,0.334908836,3.371886467,0.000746552,0.006022768,Up-Regulated,ENSMUSG00000061474
1598.136432,1.41426591,0.392981708,3.598808497,0.000319678,0.003074274,Up-Regulated,ENSMUSG00000061518
448.1258733,4.573304046,0.745519802,6.134383061,8.55E-10,4.46E-08,Up-Regulated,ENSMUSG00000061531
1597.305394,-1.26001818,0.501622512,-2.511885233,0.012008814,0.048635224,Down-Regulated,ENSMUSG00000061601
374.9634379,1.467364543,0.427375339,3.433432886,0.00059599,0.00506237,Up-Regulated,ENSMUSG00000061666
600.9867177,3.049748459,0.689331094,4.424214267,9.68E-06,0.000158421,Up-Regulated,ENSMUSG00000061718
97.01334528,3.561787727,0.578496111,6.156977829,7.41E-10,4.01E-08,Up-Regulated,ENSMUSG00000061728
187.6946127,1.415530307,0.368200615,3.844453947,0.000120821,0.001377521,Up-Regulated,ENSMUSG00000061740
18.11068987,2.427485968,0.742574864,3.269011766,0.001079238,0.008022009,Up-Regulated,ENSMUSG00000061762
2281.811769,4.551765521,0.671215582,6.781376421,1.19E-11,1.81E-09,Up-Regulated,ENSMUSG00000061825
925.6129917,1.113661985,0.37185705,2.994865862,0.002745656,0.016275262,Up-Regulated,ENSMUSG00000061838
4581.211069,1.04300689,0.318918431,3.270450334,0.001073764,0.00798899,Up-Regulated,ENSMUSG00000061904
102.0531118,4.755838765,0.780784174,6.091105482,1.12E-09,5.64E-08,Up-Regulated,ENSMUSG00000061906
141.4735566,6.604773167,1.293918412,5.104474213,3.32E-07,8.32E-06,Up-Regulated,ENSMUSG00000061958
232.05583,2.748270441,0.630607282,4.358133056,1.31E-05,0.000208095,Up-Regulated,ENSMUSG00000061959
33.50337275,2.385677338,0.586651593,4.066599945,4.77E-05,0.000625834,Up-Regulated,ENSMUSG00000062007
52.91064728,4.456534016,0.83808912,5.317494178,1.05E-07,3.03E-06,Up-Regulated,ENSMUSG00000062064
1991.138331,1.18582585,0.332754704,3.563663673,0.000365714,0.003427577,Up-Regulated,ENSMUSG00000062070
246.7296638,1.013181117,0.316896689,3.197196917,0.001387702,0.009749258,Up-Regulated,ENSMUSG00000062075
67.36882783,1.919780595,0.484640067,3.961250266,7.46E-05,0.000911887,Up-Regulated,ENSMUSG00000062157
254.4800426,1.480031607,0.393623908,3.760014511,0.000169904,0.001821756,Up-Regulated,ENSMUSG00000062169
60.08542533,2.173694445,0.58010519,3.747069465,0.000178913,0.001898631,Up-Regulated,ENSMUSG00000062248
539.0619442,1.612152942,0.436059344,3.697095283,0.000218081,0.002251027,Up-Regulated,ENSMUSG00000062300
398.1654485,3.237149168,0.586332491,5.521012762,3.37E-08,1.13E-06,Up-Regulated,ENSMUSG00000062312
105.7319627,5.021388891,0.770641355,6.515857031,7.23E-11,6.47E-09,Up-Regulated,ENSMUSG00000062410
627.5939814,-1.065933992,0.307215393,-3.469663359,0.000521111,0.004566136,Down-Regulated,ENSMUSG00000062478
10.44955318,6.764420162,1.17282212,5.767643742,8.04E-09,3.17E-07,Up-Regulated,ENSMUSG00000062480
20.33248849,2.127225386,0.604841116,3.516998649,0.000436456,0.00394032,Up-Regulated,ENSMUSG00000062545
893.8043542,4.614709729,0.675592544,6.830610805,8.46E-12,1.47E-09,Up-Regulated,ENSMUSG00000062638
216.6302574,1.112836891,0.283945742,3.919188514,8.88E-05,0.001059805,Up-Regulated,ENSMUSG00000062683
1066.288403,-1.012957585,0.192229878,-5.26951168,1.37E-07,3.80E-06,Down-Regulated,ENSMUSG00000062901
610.278757,1.779518919,0.430035002,4.138079247,3.50E-05,0.000484155,Up-Regulated,ENSMUSG00000062908
3973.384074,3.430529472,0.588919999,5.825119674,5.71E-09,2.33E-07,Up-Regulated,ENSMUSG00000063229
203.3160274,1.076187093,0.361357816,2.978175771,0.002899696,0.01696635,Up-Regulated,ENSMUSG00000063235
545.7058785,4.119997226,0.641028817,6.42716383,1.30E-10,1.01E-08,Up-Regulated,ENSMUSG00000063354
82.93253962,-1.907251298,0.665272338,-2.86687299,0.004145493,0.022418678,Down-Regulated,ENSMUSG00000063415
30.96853331,3.218069673,0.725928979,4.433036515,9.29E-06,0.000152718,Up-Regulated,ENSMUSG00000063522
3438.568443,1.525713099,0.363501076,4.197272581,2.70E-05,0.000385148,Up-Regulated,ENSMUSG00000063524
34.99706794,1.263472523,0.492770468,2.564018353,0.010346807,0.043806294,Up-Regulated,ENSMUSG00000063652
39.05629943,3.539000838,0.561146017,6.306737874,2.85E-10,1.88E-08,Up-Regulated,ENSMUSG00000063672
897.3926767,1.760188306,0.430793909,4.085917349,4.39E-05,0.000582976,Up-Regulated,ENSMUSG00000063694
45.96305467,-2.341386159,0.434729731,-5.385843182,7.21E-08,2.20E-06,Down-Regulated,ENSMUSG00000063713
23.10633054,1.409191656,0.437784054,3.218919565,0.001286746,0.009214933,Up-Regulated,ENSMUSG00000063730
454.0078393,-1.122447434,0.366909604,-3.059193383,0.002219338,0.01391505,Down-Regulated,ENSMUSG00000063760
228.9842759,2.961525725,0.56358982,5.254753761,1.48E-07,4.06E-06,Up-Regulated,ENSMUSG00000063838
2251.849892,1.756509427,0.455401496,3.857056781,0.000114761,0.001318128,Up-Regulated,ENSMUSG00000063856
1426.760275,1.264371174,0.370040459,3.41684576,0.000633512,0.005304846,Up-Regulated,ENSMUSG00000063882
12.69918313,-1.124606079,0.384626544,-2.923890968,0.003456858,0.019455665,Down-Regulated,ENSMUSG00000063887
31413.06935,-1.691078773,0.305738029,-5.531136504,3.18E-08,1.07E-06,Down-Regulated,ENSMUSG00000063903
13.37911567,3.22189921,0.870573556,3.700892574,0.000214842,0.002223508,Up-Regulated,ENSMUSG00000063929
943.3358466,1.458823467,0.342375381,4.260888924,2.04E-05,0.000301394,Up-Regulated,ENSMUSG00000063931
15.99069503,2.204903197,0.814895197,2.705750635,0.00681502,0.032140406,Up-Regulated,ENSMUSG00000064023
29.80456906,3.026659545,0.653871552,4.628828914,3.68E-06,6.96E-05,Up-Regulated,ENSMUSG00000064036
79.34929262,2.141405907,0.795685193,2.691272788,0.007117997,0.033175178,Up-Regulated,ENSMUSG00000064065
388.2649789,2.025065885,0.486721136,4.160628609,3.17E-05,0.000445502,Up-Regulated,ENSMUSG00000064120
53.600375,4.552899524,0.659378531,6.904834335,5.03E-12,1.08E-09,Up-Regulated,ENSMUSG00000064140
116.0423283,2.868705745,0.610142285,4.701699609,2.58E-06,5.06E-05,Up-Regulated,ENSMUSG00000064177
23.9173192,1.439558333,0.392585753,3.666863405,0.000245544,0.002479945,Up-Regulated,ENSMUSG00000064202
686.8180438,6.572334026,1.535724462,4.279631006,1.87E-05,0.000281405,Up-Regulated,ENSMUSG00000064213
128.3310199,1.031735907,0.346389463,2.978542994,0.002896224,0.016953586,Up-Regulated,ENSMUSG00000064254
514.3075148,1.392374969,0.427040878,3.26051917,0.001112084,0.008226662,Up-Regulated,ENSMUSG00000065979
343.2080663,1.116526183,0.372738039,2.995471526,0.002740209,0.016249197,Up-Regulated,ENSMUSG00000066026
246.7386723,4.922472431,0.836126776,5.887232144,3.93E-09,1.67E-07,Up-Regulated,ENSMUSG00000066072
971.2850475,1.408333623,0.360323338,3.908527348,9.29E-05,0.001100887,Up-Regulated,ENSMUSG00000066150
41.32053328,-1.376777625,0.386526641,-3.561921688,0.00036815,0.003444151,Down-Regulated,ENSMUSG00000066170
236.9994876,2.79804727,0.565303411,4.949638048,7.44E-07,1.71E-05,Up-Regulated,ENSMUSG00000066258
552.5828794,-1.497320046,0.287086792,-5.215565771,1.83E-07,4.92E-06,Down-Regulated,ENSMUSG00000066512
80.73283734,-1.956105576,0.3549013,-5.51168895,3.55E-08,1.19E-06,Down-Regulated,ENSMUSG00000066513
51.62874383,-1.365891293,0.386197924,-3.536764982,0.00040506,0.003704396,Down-Regulated,ENSMUSG00000066515
301.8841407,1.472222774,0.420931435,3.497535825,0.000469578,0.004180834,Up-Regulated,ENSMUSG00000066595
154.7919705,-4.649220001,0.467437107,-9.946193675,2.62E-23,4.06E-19,Down-Regulated,ENSMUSG00000066687
280.1459662,2.632807851,0.564639364,4.662813151,3.12E-06,6.00E-05,Up-Regulated,ENSMUSG00000066800
218.2902262,4.067864693,0.821030846,4.954582055,7.25E-07,1.67E-05,Up-Regulated,ENSMUSG00000066861
13.82581394,5.996572855,1.248170648,4.804289272,1.55E-06,3.23E-05,Up-Regulated,ENSMUSG00000067049
74.19533319,2.01319241,0.594480032,3.386476083,0.000707964,0.005772935,Up-Regulated,ENSMUSG00000067199
85.26371196,5.162107524,0.821214051,6.285946422,3.26E-10,2.07E-08,Up-Regulated,ENSMUSG00000067206
1461.861062,1.876186082,0.39053186,4.804181871,1.55E-06,3.23E-05,Up-Regulated,ENSMUSG00000067212
482.2937681,4.70536705,0.673995584,6.981302489,2.92E-12,8.09E-10,Up-Regulated,ENSMUSG00000067229
1438.206592,4.808763044,0.662796747,7.255260479,4.01E-13,2.82E-10,Up-Regulated,ENSMUSG00000067231
122.1622252,1.864384493,0.435240739,4.283570741,1.84E-05,0.000277004,Up-Regulated,ENSMUSG00000067235
218.0795503,4.292509395,0.630287021,6.81040423,9.73E-12,1.57E-09,Up-Regulated,ENSMUSG00000067297
78.4611769,3.603106303,0.664785911,5.419949859,5.96E-08,1.86E-06,Up-Regulated,ENSMUSG00000067714
75.64916765,4.958102748,0.820113027,6.04563345,1.49E-09,7.16E-08,Up-Regulated,ENSMUSG00000067813
212.5921376,2.038972677,0.469594562,4.341985282,1.41E-05,0.000222176,Up-Regulated,ENSMUSG00000068011
182.7767955,2.062339491,0.72058673,2.862028131,0.004209395,0.022653483,Up-Regulated,ENSMUSG00000068227
89.38725429,2.395604846,0.628340788,3.812588476,0.000137519,0.001532906,Up-Regulated,ENSMUSG00000068245
120.4703607,5.433439561,0.943083829,5.761353759,8.34E-09,3.27E-07,Up-Regulated,ENSMUSG00000068246
412.3207182,3.420558462,0.531403002,6.436844448,1.22E-10,9.59E-09,Up-Regulated,ENSMUSG00000068299
160.0434197,4.976642041,0.748669153,6.647318144,2.98E-11,3.42E-09,Up-Regulated,ENSMUSG00000068323
548.9912649,-1.337007425,0.405748712,-3.295161231,0.000983652,0.00746943,Down-Regulated,ENSMUSG00000068341
447.3412258,4.630739123,0.636787153,7.272036033,3.54E-13,2.61E-10,Up-Regulated,ENSMUSG00000068417
72.05311064,3.397075223,1.220590721,2.783140299,0.005383552,0.027010219,Up-Regulated,ENSMUSG00000068547
3634.375117,4.206710687,0.712845428,5.90129434,3.61E-09,1.56E-07,Up-Regulated,ENSMUSG00000068587
2090.863747,-1.647152153,0.510507469,-3.226499613,0.001253144,0.009015998,Down-Regulated,ENSMUSG00000068742
544.9798785,1.042515475,0.294956492,3.534472038,0.000408591,0.003730076,Up-Regulated,ENSMUSG00000068749
227.3547536,4.512781985,0.658813193,6.849865842,7.39E-12,1.33E-09,Up-Regulated,ENSMUSG00000068762
18.04701119,-1.137624316,0.450223216,-2.52680065,0.011510682,0.047198064,Down-Regulated,ENSMUSG00000068794
268.5976002,1.70923368,0.510581409,3.347622238,0.00081508,0.006448589,Up-Regulated,ENSMUSG00000068874
3505.953729,4.193463362,0.664727843,6.308541765,2.82E-10,1.87E-08,Up-Regulated,ENSMUSG00000068893
161.8977995,-1.201895363,0.434013162,-2.769260169,0.005618375,0.027908021,Down-Regulated,ENSMUSG00000069114
21.9640081,3.546212651,0.777067362,4.563584608,5.03E-06,9.15E-05,Up-Regulated,ENSMUSG00000069456
1321.947712,4.034181001,0.789629758,5.108952595,3.24E-07,8.17E-06,Up-Regulated,ENSMUSG00000069515
454.2866358,1.038666533,0.2955151,3.514766365,0.000440141,0.00396896,Up-Regulated,ENSMUSG00000069520
49.83713393,1.673839375,0.416327627,4.020485947,5.81E-05,0.000740103,Up-Regulated,ENSMUSG00000069743
136.4031164,2.282869632,0.570770631,3.999627009,6.34E-05,0.000796012,Up-Regulated,ENSMUSG00000069793
172.2368349,3.463522203,0.586914791,5.901235168,3.61E-09,1.56E-07,Up-Regulated,ENSMUSG00000069805
164.0069084,1.555063085,0.435766947,3.568565943,0.000358941,0.003372255,Up-Regulated,ENSMUSG00000069844
342.7458572,1.244639099,0.399052506,3.118985798,0.001814747,0.011936164,Up-Regulated,ENSMUSG00000069874
22.54910464,1.784490406,0.586570509,3.042243651,0.002348217,0.014454162,Up-Regulated,ENSMUSG00000069910
14.54551813,4.232162859,1.02441198,4.131309415,3.61E-05,0.000496865,Up-Regulated,ENSMUSG00000069922
165.5735007,1.694403755,0.534838496,3.168066188,0.001534566,0.010513941,Up-Regulated,ENSMUSG00000070034
964.8694653,1.136135434,0.435993027,2.605856893,0.009164474,0.040060292,Up-Regulated,ENSMUSG00000070047
1686.818818,2.328088347,0.565084529,4.119893976,3.79E-05,0.000513904,Up-Regulated,ENSMUSG00000070327
1048.796527,1.258258257,0.37917009,3.318453353,0.000905174,0.006996912,Up-Regulated,ENSMUSG00000070372
34.52152907,3.186718443,0.683198121,4.664413361,3.09E-06,5.96E-05,Up-Regulated,ENSMUSG00000070390
33.8421288,-1.042691404,0.333005244,-3.131156106,0.001741196,0.011630125,Down-Regulated,ENSMUSG00000070425
936.3721682,1.77076317,0.498103172,3.555012834,0.000377961,0.003512584,Up-Regulated,ENSMUSG00000070473
273.5589446,1.860660028,0.441477524,4.214620061,2.50E-05,0.000360022,Up-Regulated,ENSMUSG00000070639
232.8693031,2.132936583,0.492916729,4.327174264,1.51E-05,0.000233613,Up-Regulated,ENSMUSG00000070661
20.61721058,5.264759474,1.037923202,5.072397903,3.93E-07,9.72E-06,Up-Regulated,ENSMUSG00000070686
61.08204818,4.715252597,0.735352905,6.412230866,1.43E-10,1.09E-08,Up-Regulated,ENSMUSG00000070704
818.0810536,1.214721599,0.370481353,3.278765822,0.001042621,0.007802273,Up-Regulated,ENSMUSG00000070730
124.7823741,4.168969183,0.716056836,5.822120497,5.81E-09,2.37E-07,Up-Regulated,ENSMUSG00000070777
937.62865,1.14807191,0.391001894,2.936231075,0.003322267,0.018876575,Up-Regulated,ENSMUSG00000070780
62.08574721,3.232549467,0.769045681,4.203325687,2.63E-05,0.000376026,Up-Regulated,ENSMUSG00000070985
58.06633521,3.329873642,1.142638316,2.914197428,0.003566043,0.019937269,Up-Regulated,ENSMUSG00000071005
69.67483792,-1.206784482,0.422490533,-2.856358636,0.004285308,0.022966224,Down-Regulated,ENSMUSG00000071103
25.20083467,2.961248981,0.66611683,4.445539956,8.77E-06,0.000145802,Up-Regulated,ENSMUSG00000071178
223.4614834,3.488168361,0.567639387,6.145042856,7.99E-10,4.22E-08,Up-Regulated,ENSMUSG00000071203
47.51214273,-2.244203011,0.377299466,-5.948068342,2.71E-09,1.23E-07,Down-Regulated,ENSMUSG00000071226
12.77484277,1.890095719,0.432172744,4.373472752,1.22E-05,0.000195543,Up-Regulated,ENSMUSG00000071324
80.8347584,4.138252706,0.596967157,6.932127939,4.15E-12,9.76E-10,Up-Regulated,ENSMUSG00000071335
81.38259092,2.888241668,0.594792917,4.855877707,1.20E-06,2.58E-05,Up-Regulated,ENSMUSG00000071506
101.8856568,-1.208874721,0.462303963,-2.614891537,0.008925579,0.039365944,Down-Regulated,ENSMUSG00000071540
908.958277,1.386092665,0.454199161,3.051728811,0.002275276,0.014147828,Up-Regulated,ENSMUSG00000071551
43368.8052,-1.27739802,0.333444088,-3.830921179,0.000127664,0.001439642,Down-Regulated,ENSMUSG00000071553
276.0078356,-2.32589625,0.52147688,-4.460209726,8.19E-06,0.000138098,Down-Regulated,ENSMUSG00000071637
160.7023555,1.002853677,0.300400114,3.338393128,0.000842644,0.006619311,Up-Regulated,ENSMUSG00000071711
57.03757651,2.389913439,0.705378155,3.388130782,0.000703707,0.005749602,Up-Regulated,ENSMUSG00000071716
68.13161903,1.959819869,0.555206368,3.529894436,0.000415726,0.003784055,Up-Regulated,ENSMUSG00000072082
170.5924975,4.454442847,0.8094606,5.502976732,3.73E-08,1.24E-06,Up-Regulated,ENSMUSG00000072571
251.2137303,1.447224429,0.472002569,3.066136761,0.002168441,0.013695263,Up-Regulated,ENSMUSG00000072620
208.5233545,1.096320109,0.34329368,3.193534203,0.001405427,0.009850713,Up-Regulated,ENSMUSG00000072676
31.74998389,3.943160348,0.740360676,5.325999177,1.00E-07,2.92E-06,Up-Regulated,ENSMUSG00000072849
128.9052931,2.666233944,0.656499976,4.06128567,4.88E-05,0.000636479,Up-Regulated,ENSMUSG00000072949
12.80595716,1.667662546,0.587750408,2.837365183,0.004548755,0.024036989,Up-Regulated,ENSMUSG00000072980
54.82255284,1.537258024,0.336652666,4.566302841,4.96E-06,9.07E-05,Up-Regulated,ENSMUSG00000073002
18.17996146,3.915641499,1.202267733,3.256879804,0.001126441,0.008297721,Up-Regulated,ENSMUSG00000073043
52.10064067,-1.035643844,0.398319464,-2.600033235,0.009321473,0.040529169,Down-Regulated,ENSMUSG00000073125
73.50758987,4.78323917,0.753892378,6.344724141,2.23E-10,1.53E-08,Up-Regulated,ENSMUSG00000073399
226.5000453,4.249639446,0.614932079,6.910746071,4.82E-12,1.05E-09,Up-Regulated,ENSMUSG00000073402
123.3481826,4.536642281,0.668508091,6.786218963,1.15E-11,1.78E-09,Up-Regulated,ENSMUSG00000073403
22.50918607,2.132639247,0.621470839,3.431599863,0.000600032,0.005090574,Up-Regulated,ENSMUSG00000073405
54.45558562,4.090571696,0.655744508,6.238057122,4.43E-10,2.59E-08,Up-Regulated,ENSMUSG00000073406
439.211632,1.732909178,0.579583564,2.989921185,0.002790494,0.016465406,Up-Regulated,ENSMUSG00000073409
6346.20939,1.00820074,0.26875406,3.751387943,0.000175858,0.001870065,Up-Regulated,ENSMUSG00000073411
458.9549891,4.606638041,0.710897508,6.480031212,9.17E-11,7.63E-09,Up-Regulated,ENSMUSG00000073420
19.00328047,3.283794847,0.902300007,3.639360327,0.000273316,0.002698787,Up-Regulated,ENSMUSG00000073424
492.045334,-1.263924882,0.329330674,-3.837859579,0.000124111,0.00140881,Down-Regulated,ENSMUSG00000073433
2125.460734,2.549503855,0.50175989,5.081123275,3.75E-07,9.29E-06,Up-Regulated,ENSMUSG00000073481
89.20885156,-1.740592585,0.418675731,-4.157376362,3.22E-05,0.000450365,Down-Regulated,ENSMUSG00000073490
12.2764067,2.224705384,0.642507408,3.462536551,0.000535109,0.004654548,Up-Regulated,ENSMUSG00000073598
124.403776,1.478486812,0.438452025,3.372060632,0.00074608,0.006022711,Up-Regulated,ENSMUSG00000073758
166.0498935,1.952077158,0.457859669,4.263483534,2.01E-05,0.00029877,Up-Regulated,ENSMUSG00000073802
17.22133278,5.677837749,2.00025859,2.838551864,0.004531875,0.023980529,Up-Regulated,ENSMUSG00000073830
857.8310763,1.289106142,0.38987813,3.306433582,0.000944917,0.007239069,Up-Regulated,ENSMUSG00000073838
137.7196506,2.337954979,0.547328912,4.271572222,1.94E-05,0.000290924,Up-Regulated,ENSMUSG00000073910
269.3708106,1.20151532,0.409928697,2.93103491,0.003378348,0.019132028,Up-Regulated,ENSMUSG00000074063
65.86016822,2.143048701,0.625675882,3.425173903,0.000614406,0.00518694,Up-Regulated,ENSMUSG00000074071
74.83891945,1.846824852,0.600116823,3.077442229,0.002087853,0.013313933,Up-Regulated,ENSMUSG00000074141
187.0315935,1.821561102,0.644363047,2.826917389,0.004699845,0.024556175,Up-Regulated,ENSMUSG00000074151
57.23424344,2.683544579,0.511573619,5.245666467,1.56E-07,4.24E-06,Up-Regulated,ENSMUSG00000074170
2387.459573,4.819921732,0.734599679,6.561290281,5.33E-11,5.07E-09,Up-Regulated,ENSMUSG00000074183
1391.316614,4.362841711,0.652567902,6.685651714,2.30E-11,2.87E-09,Up-Regulated,ENSMUSG00000074195
4125.1162,2.383797587,0.529903121,4.49855359,6.84E-06,0.00011889,Up-Regulated,ENSMUSG00000074207
143.1967492,4.357727526,0.768008445,5.674061987,1.39E-08,5.12E-07,Up-Regulated,ENSMUSG00000074218
138.937712,4.633635754,0.82886495,5.590338636,2.27E-08,7.89E-07,Up-Regulated,ENSMUSG00000074261
841.1935915,-1.064481885,0.380040673,-2.80096832,0.005094952,0.025940527,Down-Regulated,ENSMUSG00000074264
737963.104,-1.579148844,0.351236299,-4.495972791,6.93E-06,0.000120071,Down-Regulated,ENSMUSG00000074268
1194.514177,2.556510906,0.497102261,5.142826947,2.71E-07,6.89E-06,Up-Regulated,ENSMUSG00000074272
239.893268,4.806323318,0.687773544,6.988235241,2.78E-12,7.84E-10,Up-Regulated,ENSMUSG00000074300
302.471354,1.744447107,0.494747732,3.525932497,0.000421995,0.00382986,Up-Regulated,ENSMUSG00000074305
15.32159187,1.773463277,0.479553855,3.698152477,0.000217174,0.00224317,Up-Regulated,ENSMUSG00000074342
87.57113362,1.157724407,0.389244004,2.974289634,0.002936677,0.017132093,Up-Regulated,ENSMUSG00000074345
31.60016542,6.246728767,1.390178608,4.493472085,7.01E-06,0.000120546,Up-Regulated,ENSMUSG00000074437
238.456953,5.96519374,2.040860021,2.922882353,0.003468075,0.019497534,Up-Regulated,ENSMUSG00000074440
319.0428605,6.648286603,1.512100346,4.396723155,1.10E-05,0.000177799,Up-Regulated,ENSMUSG00000074444
80.70559252,4.240378732,0.731711282,5.795152861,6.83E-09,2.74E-07,Up-Regulated,ENSMUSG00000074445
352.4072008,6.83672679,1.753069281,3.899861154,9.62E-05,0.001134099,Up-Regulated,ENSMUSG00000074446
61.42577373,1.819001926,0.510999862,3.55969162,0.000371291,0.003466923,Up-Regulated,ENSMUSG00000074476
31.66155874,-1.406882353,0.430709722,-3.266428133,0.001089134,0.008087803,Down-Regulated,ENSMUSG00000074505
392.3017273,4.610582838,0.640800094,7.195040822,6.24E-13,3.72E-10,Up-Regulated,ENSMUSG00000074604
36.48602991,3.388954413,0.825185275,4.10690122,4.01E-05,0.00053942,Up-Regulated,ENSMUSG00000074628
40.30579741,2.529140588,0.527637795,4.793327189,1.64E-06,3.38E-05,Up-Regulated,ENSMUSG00000074639
22.29733123,3.951866349,0.898421302,4.39867837,1.09E-05,0.000176945,Up-Regulated,ENSMUSG00000074653
143.8674958,1.359388231,0.497924052,2.730111602,0.006331289,0.030595301,Up-Regulated,ENSMUSG00000074715
12.64335206,4.483268271,1.281082182,3.499594587,0.000465966,0.00415585,Up-Regulated,ENSMUSG00000074768
385.5569517,4.799345252,0.697655203,6.879251,6.02E-12,1.18E-09,Up-Regulated,ENSMUSG00000074882
221.6623115,2.775161196,0.721832703,3.844604412,0.000120747,0.001377521,Up-Regulated,ENSMUSG00000074896
162.2694502,1.716770029,0.452107769,3.797258413,0.000146305,0.001614572,Up-Regulated,ENSMUSG00000075010
35.2879197,-1.504105401,0.400924881,-3.751589069,0.000175717,0.00186985,Down-Regulated,ENSMUSG00000075012
436.9852944,1.435725873,0.480466362,2.98819228,0.002806329,0.016546229,Up-Regulated,ENSMUSG00000075284
41.97781251,4.10933661,0.771737317,5.324786713,1.01E-07,2.93E-06,Up-Regulated,ENSMUSG00000075304
78.1644457,2.305438448,0.556118087,4.145591561,3.39E-05,0.000469809,Up-Regulated,ENSMUSG00000075420
24.09548878,-1.341914178,0.344646747,-3.893593047,9.88E-05,0.001157654,Down-Regulated,ENSMUSG00000075463
11.16873983,-1.577413031,0.464779687,-3.393894087,0.000689063,0.005657995,Down-Regulated,ENSMUSG00000075478
276.834584,4.780228869,0.796795135,5.999319851,1.98E-09,9.16E-08,Up-Regulated,ENSMUSG00000075520
28.55245508,4.225097074,0.972743022,4.343487414,1.40E-05,0.000220886,Up-Regulated,ENSMUSG00000075610
29.61411054,4.533461345,0.91900428,4.933014396,8.10E-07,1.85E-05,Up-Regulated,ENSMUSG00000075611
1730.381916,1.12953314,0.304796869,3.70585546,0.000210678,0.002188486,Up-Regulated,ENSMUSG00000075706
368.5107483,1.520665203,0.310377858,4.899399758,9.61E-07,2.16E-05,Up-Regulated,ENSMUSG00000076435
112.8478024,2.849684883,0.889876744,3.202336618,0.001363176,0.009615515,Up-Regulated,ENSMUSG00000076490
235.4533535,2.902679344,0.922147053,3.147740194,0.001645379,0.01111492,Up-Regulated,ENSMUSG00000076498
83.02476096,2.188829593,0.751959788,2.910833303,0.003604663,0.020117162,Up-Regulated,ENSMUSG00000076545
78.18943302,3.467308403,1.011444696,3.428075125,0.000607877,0.00514304,Up-Regulated,ENSMUSG00000076550
111.4908967,3.45447438,1.067653099,3.235577533,0.001213969,0.008791292,Up-Regulated,ENSMUSG00000076552
25.16467091,1.302690738,0.509570925,2.556446361,0.010574737,0.044515676,Up-Regulated,ENSMUSG00000076594
15.14306451,3.20290674,0.870844116,3.677933491,0.000235131,0.00239509,Up-Regulated,ENSMUSG00000076604
2734.487735,2.146003954,0.675504917,3.176888723,0.001488641,0.010271228,Up-Regulated,ENSMUSG00000076613
74.50743613,1.815056,0.717297084,2.530410399,0.011392918,0.046876574,Up-Regulated,ENSMUSG00000076618
20.24766935,2.627992508,0.808991484,3.248479818,0.001160234,0.008496668,Up-Regulated,ENSMUSG00000076671
20.17060383,1.846219966,0.622040774,2.968004742,0.002997397,0.01741428,Up-Regulated,ENSMUSG00000076674
13.98359477,2.918211252,0.901218212,3.238073991,0.001203396,0.008731106,Up-Regulated,ENSMUSG00000076757
186.5310539,2.513669911,0.867968303,2.896038834,0.003779056,0.020857248,Up-Regulated,ENSMUSG00000076928
189.3544987,1.226411798,0.44450213,2.759068442,0.005796639,0.028546236,Up-Regulated,ENSMUSG00000078185
66.39233247,1.942717907,0.453297834,4.285742756,1.82E-05,0.000274578,Up-Regulated,ENSMUSG00000078202
33.52285492,2.10679658,0.404691268,5.205935359,1.93E-07,5.13E-06,Up-Regulated,ENSMUSG00000078234
3613.827329,4.352618431,0.614806657,7.079654043,1.45E-12,5.39E-10,Up-Regulated,ENSMUSG00000078439
110.8608374,1.191708468,0.348843709,3.416167288,0.000635092,0.005312335,Up-Regulated,ENSMUSG00000078495
